% Device,CC1138019
% File name,CC1138019_20141029_140531
% Cast time (UTC),2014-10-29 14:05:31
% Cast time (local),2014-10-29 14:05:31
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,45.0069463
% Start longitude,-66.9240229
% Start altitude,-27.520000457763672
% Start GPS horizontal error(Meter),1.70000004768372
% Start GPS vertical error(Meter),2.49000000953674
% Start GPS number of satellites,9
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),290.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2011-10-20
% Temperature calibration date,2011-10-20
% Pressure calibration date,2011-10-20
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
18.150000000000002,18.06841971088317,12.156631941116642,32.216857936839929,1024.4813583543919
18.45,18.367041968690213,12.155802801521428,32.224279761409527,1024.4886198654158
18.75,18.665663451529372,12.158619569435313,32.221214771748031,1024.4870652644474
19.05,18.964283680932372,12.156630597279959,32.232589799137813,1024.4976098996763
19.35,19.262901558127265,12.159970359494501,32.2393737537361,1024.5035946300479
19.650000000000002,19.561518876573448,12.158360148470905,32.234971506818539,1024.5018333583967
19.95,19.860137122338696,12.161506362836136,32.228559524622909,1024.4976212400218
20.25,20.158756363001505,12.163442696329973,32.224417388876468,1024.495396295614
20.55,20.457375522895219,12.161121717233941,32.226200524877271,1024.4985649789658
20.85,20.755993682329855,12.161694328131052,32.229866272525179,1024.5026505908554
21.150000000000002,21.054610036358355,12.161696353748781,32.239334286467212,1024.5113426528849
21.45,21.353225300807015,12.162552142648602,32.23673463193029,1024.5105165076236
21.75,21.651839693009038,12.163016109848076,32.244391571175406,1024.5177173881079
22.05,21.950454251915847,12.165149673761064,32.232907755647048,1024.5097621526516
22.35,22.249069602280027,12.164686550782959,32.234812013664573,1024.5126760824057
22.650000000000002,22.547683032714062,12.165965167005304,32.247114133306425,1024.5233259481993
22.95,22.846295480297957,12.165295628430155,32.2406762541873,1024.5198097745217
23.25,23.144908588308567,12.167074518107196,32.238558232791462,1024.5191836992749
23.55,23.443521396227979,12.167283152769798,32.240832690283462,1024.5222585062604
23.85,23.74213409901904,12.170303536931744,32.237290153948919,1024.5202946113366
24.150000000000002,24.040746260660757,12.169624821828165,32.243208263709171,1024.5263613786185
24.45,24.339356536975714,12.169900447111541,32.250896152047666,1024.5336212187458
24.75,24.637966141105814,12.169368158584675,32.246114263212682,1024.5313634481938
25.05,24.936575488012782,12.169718940215503,32.250148282881625,1024.5357758424007
25.35,25.235184220935466,12.172462048283057,32.249317066838891,1024.5359661848115
25.650000000000002,25.533792908607538,12.171184155656022,32.247923530457491,1024.536475892982
25.95,25.832401572610397,12.170322980475115,32.246028112642335,1024.536518140935
26.25,26.131009525194639,12.169621739118245,32.250860664378791,1024.5417472818986
26.55,26.429616743771764,12.169188637809373,32.249268876006838,1024.5419445345242
26.85,26.728223599123535,12.169814744667466,32.251141777931934,1024.5446293401549
27.150000000000002,27.02682971216597,12.16867586156642,32.25273381939229,1024.5474279534649
27.45,27.325434335007063,12.168092371216927,32.260932489393205,1024.5552450569685
27.75,27.624038545246481,12.169791435015476,32.253675567265176,1024.550648871832
28.05,27.922643494760671,12.169152379977676,32.251666771837513,1024.5505614558736
28.35,28.22124821887239,12.167536161153821,32.252143850447673,1024.552585187693
28.65,28.519852676409684,12.170473550539125,32.2513661157512,1024.5527803051305
28.95,28.818456537403268,12.169399091738249,32.254894755187919,1024.5570684111542
29.25,29.117058754549685,12.16882532517975,32.262535022687061,1024.5644505664859
29.55,29.415660511294305,12.171128817697385,32.256408710013616,1024.5606174051886
29.85,29.714263086925705,12.170400002234228,32.252689403487416,1024.5592205469156
30.15,30.012865520060831,12.171829044717015,32.2548596797996,1024.5619848115582
30.45,30.311467882656064,12.173832702335828,32.2511659261678,1024.5600941542289
30.75,30.61007408622568,12.180737109400164,32.220045440528253,1024.5360165732695
31.05,30.908683202275995,12.184826267356216,32.225075058578078,1024.5404974373535
31.35,31.2072928119743,12.181164272582052,32.212799999762105,1024.5330186503722
31.65,31.50590316200876,12.178535190247771,32.214017209782064,1024.5358066916158
31.950000000000003,31.804512680108346,12.178744062804391,32.216596071369615,1024.539116979922
32.25,32.1031216130557,12.179920762677417,32.216551962413128,1024.540211592531
32.55,32.401729541771388,12.177425866235771,32.222184379907389,1024.5463977149566
32.85,32.700336718710638,12.177498724057356,32.219638286820867,1024.5457599363774
33.15,32.998942796588537,12.178519290435741,32.229196979194604,1024.5543293001758
33.45,33.297546757857688,12.179609666215363,32.235903799051371,1024.560674288907
33.75,33.596149963107642,12.180614914070327,32.233416781217507,1024.5599069035291
34.035543282279782,33.880363344167286,12.180783941134205,32.23715549306803,1024.5640587466305
