     4072       -66.63502    44.80897000 2015-11-25 21:19  Huntsman_UNBSJ_Bay_of_Fundy                      
     4067       -66.63645    44.95032000 2015-11-25 22:14  Huntsman_UNBSJ_Bay_of_Fundy                      
     4066        -66.5979    45.02170000 2015-11-25 22:43  Huntsman_UNBSJ_Bay_of_Fundy                      
     4068       -66.74638    45.01598000 2015-11-25 23:24  Huntsman_UNBSJ_Bay_of_Fundy                      
     4069       -66.78493    44.95745000 2015-11-25 23:53  Huntsman_UNBSJ_Bay_of_Fundy                      
     4089       -65.07678    45.04950000 2015-12-03 13:14  WCTS_Head_Harbour_Channel                        
     4090       -67.05785    45.07183000 2015-12-03 13:28  WCTS_Head_Harbour_Channel                        
     4091       -67.04108    44.98770000 2015-12-03 13:43  WCTS_Head_Harbour_Channel                        
     4092       -67.02155    44.95518000 2015-12-03 14:00  WCTS_Head_Harbour_Channel                        
     4093       -66.99492    44.92928000 2015-12-03 14:17  WCTS_Head_Harbour_Channel                        
     4094       -66.96682    44.91217000 2015-12-03 14:32  WCTS_Head_Harbour_Channel                        
     4095       -66.93997    44.93920000 2015-12-03 14:47  WCTS_Head_Harbour_Channel                        
     4096       -66.90702    44.96175000 2015-12-03 14:59  WCTS_Head_Harbour_Channel                        
     4101       -67.07678    45.04950000 2015-12-10 13:09  WCTS_Passamaquoddy_Bay                           
     4102       -67.05785    45.01783000 2015-12-10 13:25  WCTS_Passamaquoddy_Bay                           
     4103       -67.04108    44.98770000 2015-12-10 13:42  WCTS_Passamaquoddy_Bay                           
     4104       -67.02155    44.95518000 2015-12-10 14:04  WCTS_Passamaquoddy_Bay                           
     4105       -66.99492    44.92928000 2015-12-10 14:24  WCTS_Passamaquoddy_Bay                           
     4106       -66.96682    44.91217000 2015-12-10 14:44  WCTS_Passamaquoddy_Bay                           
     4107       -66.93997    44.93920000 2015-12-10 15:02  WCTS_Passamaquoddy_Bay                           
     4108       -66.90702    44.96175000 2015-12-10 15:15  WCTS_Passamaquoddy_Bay                           
     4131       -66.83775    44.82040000 2016-02-19 10:21  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4132       -66.76922    44.85608000 2016-02-19 10:45  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4122        -66.7464    44.75330000 2016-02-19 11:33  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4123       -66.68927    44.75043000 2016-02-19 11:54  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4128       -66.72068    44.60197000 2016-02-19 12:57  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4127       -66.71925    44.54770000 2016-02-19 13:20  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4130        -66.8606    44.58912000 2016-02-19 14:01  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4129         -66.892    44.49203000 2016-02-19 14:37  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4126       -66.76065    44.43770000 2016-02-19 15:25  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4125       -66.66072    44.46490000 2016-02-19 16:09  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4124       -66.55793    44.48347000 2016-02-19 16:50  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4141       -66.78493    44.95745000 2016-03-04 08:44  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4142       -66.63502    44.80897000 2016-03-04 09:48  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4133       -66.55078    44.70903000 2016-03-04 10:37  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4136       -66.50225    44.58340000 2016-03-04 11:33  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4137       -66.50367    44.50917000 2016-03-04 12:10  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4135       -66.43087    44.61623000 2016-03-04 13:02  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4134       -66.42515    44.71903000 2016-03-04 13:49  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4139       -66.63645    44.95031000 2016-03-04 15:31  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4138        -66.5979    45.02170000 2016-03-04 16:05  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4140       -66.74638    45.01598000 2016-03-04 16:48  Fundy_Spray_UNBSJ_Bay_of_Fundy                   
     4151       -66.83621    44.97511000 2016-04-18 12:32  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4152       -66.81136    44.93680000 2016-04-18 12:53  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4153       -66.78649    44.89842000 2016-04-18 13:16  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4154       -66.76241    44.86119000 2016-04-18 13:39  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4155       -66.71322    44.78498000 2016-04-18 14:19  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4156       -66.66478    44.70971000 2016-04-18 14:53  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4157       -66.61635    44.63425000 2016-04-18 15:20  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4158       -66.56813    44.55891000 2016-04-18 15:51  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4161       -66.31297    44.71568000 2016-04-18 17:37  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4162       -66.36401    44.78959000 2016-04-18 18:13  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4163       -66.38958    44.82655000 2016-04-18 18:37  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4164       -66.41499    44.86321000 2016-04-18 18:58  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4165       -66.44108    44.90080000 2016-04-18 19:17  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4166       -66.46692    44.93797000 2016-04-18 19:34  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4159       -66.49307    44.97554000 2016-04-18 19:53  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4160       -66.51869    45.01230000 2016-04-18 20:09  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4167        -66.2519    45.12418000 2016-04-18 21:23  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4168       -66.22491    45.08782000 2016-04-18 21:44  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4169       -66.19788    45.05056000 2016-04-18 22:05  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4170       -66.17087    45.01329000 2016-04-18 22:27  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4171       -66.14229    44.97619000 2016-04-18 22:48  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4172         -66.114    44.93876000 2016-04-18 23:11  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4173        -66.0871    44.90134000 2016-04-18 23:33  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4174       -66.03321    44.82804000 2016-04-19 00:09  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4175       -65.78035    44.97817000 2016-04-19 01:25  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4176       -65.84042    45.04966000 2016-04-19 01:59  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4177       -65.90353    45.12452000 2016-04-19 02:35  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4178       -65.93314    45.15957000 2016-04-19 02:58  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4179        -65.9633    45.19522000 2016-04-19 03:18  Bay_of_Fundy_Freshet_Bay_of_Fundy                
     4180       -66.02237    45.19538000 2016-04-19 03:36  Bay_of_Fundy_Freshet_Bay_of_Fundy_SJ_Har         
     4181         -66.064    45.19870000 2016-04-19 03:51  Bay_of_Fundy_Freshet_Bay_of_Fundy_SJ_Har         
     4182       -66.09852    45.20453000 2016-04-19 04:04  Bay_of_Fundy_Freshet_Bay_of_Fundy_SJ_Har         
     4185       -66.01423    45.12467000 2016-04-19 04:44  Bay_of_Fundy_Freshet_Bay_of_Fundy_SJ_Har         
     4184       -66.08025    45.13133000 2016-04-19 05:03  Bay_of_Fundy_Freshet_Bay_of_Fundy_SJ_Har         
     4183       -66.13203    45.14048000 2016-04-19 05:20  Bay_of_Fundy_Freshet_Bay_of_Fundy_SJ_Har         
     4186       -66.07773    45.26464000 2016-06-07 12:55  WCTS_Saint_John_Harbour                          
     4187       -66.06749    45.26895000 2016-06-07 13:03  WCTS_Saint_John_Harbour                          
     4188       -66.05484    45.25357000 2016-06-07 13:14  WCTS_Saint_John_Harbour                          
     4189       -66.03759    45.24862000 2016-06-07 13:24  WCTS_Saint_John_Harbour                          
     4190       -66.01731    45.24414000 2016-06-07 13:33  WCTS_Saint_John_Harbour                          
     4191        -66.0193    45.22376000 2016-06-07 13:44  WCTS_Saint_John_Harbour                          
     4192       -66.04986    45.22516000 2016-06-07 13:57  WCTS_Saint_John_Harbour                          
     4193       -66.08213    45.22970000 2016-06-07 14:11  WCTS_Saint_John_Harbour                          
     4194       -66.09852    45.20453000 2016-06-07 14:26  WCTS_Saint_John_Harbour                          
     4195         -66.064    45.19871000 2016-06-07 14:37  WCTS_Saint_John_Harbour                          
     4196       -66.02236    45.19538000 2016-06-07 14:50  WCTS_Saint_John_Harbour                          
