   200    9905 2011 07 01 12 49 00  47.6446   55.4058   2.00    119.8     .059 E    18.58 TR       5 Barrel                         
   200    9905 2011 07 01 13 31 00  47.6453   55.4064   1.88     92.4     .037 E    19.28 TR       5 Barrel                         
   200    9905 2011 07 01 14 49 00   47.646   55.4067   1.45     79.9     .017 E    20.58 TR       5 Barrel                         
   200    9905 2011 07 01 16 44 00  47.6457   55.4065    .83     28.3     .004 E    22.50 TR       5 Barrel                         
   200    9905 2011 07 01 17 05 00  47.6453   55.4067    .75     44.2     .035 E    22.85 TR       5 Barrel                         
   200    9905 2011 07 01 17 29 00  47.6452   55.4066    .69     16.3     .011 E    23.25 TR       5 Barrel                         
   200    9905 2011 07 01 18 17 00  47.6451   55.4071    .62     33.6     .012 S    24.05 TR       5 Barrel                         
   200    9905 2011 07 01 18 34 00   47.645   55.4072    .63     12.6     .012 F    24.33 TR       5 Barrel                         
   200    9906 2011 06 30 18 14 00   47.646   55.3872    .74       .0     .000 F      .00 TR       0 Barrel                         
   200    9906 2011 06 30 18 15 00  47.6459   55.3871    .74      8.7     .144 F      .02 TR       0 Barrel                         
   200    9906 2011 06 30 18 16 00  47.6457   55.3872    .74     27.5     .459 F      .03 TR       0 Barrel                         
   200    9906 2011 06 30 18 37 00  47.6456   55.3882    .79     74.4     .059 F      .38 TR       0 Barrel                         
   200    9906 2011 06 30 18 59 00  47.6453   55.3904    .87    173.5     .131 F      .75 TR       0 Barrel                         
   200    9906 2011 06 30 19 03 00  47.6453   55.3906    .89     14.3     .060 F      .82 TR       0 Barrel                         
   200    9906 2011 06 30 19 17 00  47.6444    55.392    .95    142.4     .169 F     1.05 TR       0 Barrel                         
   200    9906 2011 06 30 19 18 00  47.6444    55.392    .95       .0     .000 F     1.07 TR       0 Barrel                         
   200    9906 2011 06 30 19 22 00  47.6441   55.3923    .97     42.0     .175 F     1.13 TR       0 Barrel                         
   200    9906 2011 06 30 19 40 00  47.6432   55.3942   1.06    171.6     .159 F     1.43 TR       0 Barrel                         
   200    9906 2011 06 30 19 42 00  47.6431   55.3943   1.07     12.9     .107 F     1.47 TR       0 Barrel                         
   200    9906 2011 06 30 19 43 00  47.6431   55.3945   1.08     11.0     .183 F     1.48 TR       0 Barrel                         
   200    9906 2011 06 30 19 48 00  47.6428   55.3949   1.10     45.1     .150 F     1.57 TR       0 Barrel                         
   200    9906 2011 06 30 20 05 00  47.6415   55.3962   1.19    173.2     .170 F     1.85 TR       0 Barrel                         
   200    9906 2011 06 30 20 06 00  47.6415   55.3962   1.20      1.8     .030 F     1.87 TR       0 Barrel                         
   200    9906 2011 06 30 20 11 00  47.6408   55.3965   1.22     77.1     .257 F     1.95 TR       0 Barrel                         
   200    9906 2011 06 30 20 21 00  47.6401   55.3971   1.28     96.8     .161 F     2.12 TR       0 Barrel                         
   200    9906 2011 06 30 20 22 00  47.6399   55.3972   1.28     25.1     .418 F     2.13 TR       0 Barrel                         
   200    9906 2011 06 30 20 42 00  47.6383   55.3986   1.39    198.7     .166 F     2.47 TR       0 Barrel                         
   200    9906 2011 06 30 20 46 00  47.6381   55.3988   1.42     34.7     .145 F     2.53 TR       0 Barrel                         
   200    9906 2011 06 30 21 02 00   47.637   55.4003   1.51    164.1     .171 F     2.80 TR       0 Barrel                         
   200    9906 2011 06 30 21 03 00  47.6369   55.4003   1.51      8.2     .136 F     2.82 TR       0 Barrel                         
   200    9906 2011 06 30 21 08 00  47.6365   55.4008   1.54     59.9     .200 F     2.90 TR       0 Barrel                         
   200    9906 2011 06 30 21 09 00  47.6365   55.4008   1.55      1.1     .019 F     2.92 TR       0 Barrel                         
   200    9906 2011 06 30 21 24 00  47.6356   55.4031   1.63    199.3     .221 F     3.17 TR       0 Barrel                         
